frame,track_id,class,confidence,x1,y1,x2,y2,speed,unit,violation
163,27,car,0.636,576,111,594,125,18.0,px/s,
163,39,car,0.580,661,90,679,103,23.0,px/s,
163,22,car,0.563,739,105,752,116,6.0,px/s,
163,34,car,0.561,613,98,629,110,18.0,px/s,
163,37,car,0.551,751,119,768,136,18.0,px/s,
163,26,car,0.424,691,103,706,115,18.0,px/s,
163,29,car,0.367,747,92,761,106,12.0,px/s,
163,21,car,0.356,715,112,734,125,12.0,px/s,
164,24,car,0.878,199,256,284,314,255.0,px/s,
164,31,car,0.745,734,128,754,144,6.0,px/s,
164,27,car,0.654,575,113,593,126,20.5,px/s,
164,19,car,0.643,690,135,715,155,26.5,px/s,
164,22,car,0.584,739,105,752,116,0.0,px/s,
164,39,car,0.575,661,90,678,103,20.5,px/s,
164,34,car,0.568,612,98,628,110,24.0,px/s,
164,37,car,0.531,750,119,767,136,18.0,px/s,
164,21,car,0.357,715,112,734,124,12.0,px/s,
164,29,car,0.341,747,92,762,106,6.0,px/s,
164,26,car,0.320,692,102,706,114,20.5,px/s,
165,24,car,0.836,188,260,275,320,265.9,px/s,
165,31,car,0.727,734,127,753,143,8.5,px/s,
165,27,car,0.655,575,114,592,126,20.5,px/s,
165,37,car,0.654,750,118,767,136,12.0,px/s,
165,34,car,0.644,612,98,627,110,24.0,px/s,
165,39,car,0.636,660,91,677,103,18.0,px/s,
165,19,car,0.594,691,134,715,154,29.0,px/s,
165,22,car,0.567,739,106,752,116,0.0,px/s,
165,21,car,0.338,715,112,734,124,12.0,px/s,
165,29,car,0.332,748,92,762,106,12.0,px/s,
166,24,car,0.878,175,265,265,326,279.3,px/s,
166,31,car,0.734,734,127,753,143,8.5,px/s,
166,27,car,0.674,574,113,592,126,14.5,px/s,
166,34,car,0.665,610,99,627,111,26.5,px/s,
166,39,car,0.658,659,91,676,104,20.5,px/s,
166,19,car,0.606,691,133,716,154,23.0,px/s,
166,37,car,0.597,750,118,767,135,18.0,px/s,
166,22,car,0.594,739,105,752,116,0.0,px/s,
166,29,car,0.417,748,92,762,106,12.0,px/s,
166,21,car,0.400,715,112,733,124,12.0,px/s,
166,26,car,0.293,692,101,707,113,26.5,px/s,
167,24,car,0.857,163,269,255,332,354.5,px/s,
167,31,car,0.757,734,127,753,142,14.5,px/s,
167,27,car,0.707,573,114,592,126,20.5,px/s,
167,41,car,0.703,780,182,819,212,,px/s,
167,19,car,0.669,692,134,715,153,29.0,px/s,
167,37,car,0.651,749,118,766,135,24.0,px/s,
167,39,car,0.650,658,91,676,104,20.5,px/s,
167,34,car,0.630,609,99,626,111,32.5,px/s,
167,22,car,0.619,739,105,753,115,8.5,px/s,
167,21,car,0.449,715,112,733,124,12.0,px/s,
167,29,car,0.444,748,92,763,105,18.0,px/s,
167,26,car,0.423,692,100,707,113,20.5,px/s,
168,24,car,0.858,163,269,255,332,287.4,px/s,
168,31,car,0.757,734,127,753,142,14.5,px/s,
168,27,car,0.705,573,114,592,126,20.5,px/s,
168,41,car,0.699,780,182,819,212,,px/s,
168,19,car,0.666,692,134,715,153,20.5,px/s,
168,39,car,0.650,658,91,676,104,20.5,px/s,
168,37,car,0.646,749,118,766,135,18.0,px/s,
168,34,car,0.631,609,99,626,111,26.5,px/s,
168,22,car,0.622,739,105,753,115,8.5,px/s,
168,29,car,0.446,748,92,763,105,12.0,px/s,
168,21,car,0.438,715,112,733,124,6.0,px/s,
168,26,car,0.412,692,100,707,113,20.5,px/s,
169,24,car,0.867,150,274,244,338,300.8,px/s,
169,41,car,0.792,779,181,817,211,,px/s,
169,31,car,0.778,734,126,753,142,14.5,px/s,
169,27,car,0.708,571,114,591,127,20.5,px/s,
169,34,car,0.666,609,99,625,111,20.5,px/s,
169,19,car,0.659,692,133,716,152,23.0,px/s,
169,22,car,0.658,739,105,753,115,8.5,px/s,
169,37,car,0.629,749,118,766,135,12.0,px/s,
169,39,car,0.580,657,92,675,104,20.5,px/s,
169,26,car,0.477,693,101,707,113,20.5,px/s,
169,21,car,0.422,715,112,733,123,6.0,px/s,
169,29,car,0.391,749,91,763,105,18.0,px/s,
170,24,car,0.873,137,279,234,345,314.2,px/s,
170,31,car,0.777,734,126,753,141,12.0,px/s,
170,41,car,0.774,778,180,816,209,36.5,px/s,
170,34,car,0.655,608,99,624,111,20.5,px/s,
170,27,car,0.642,571,114,590,127,20.5,px/s,
170,37,car,0.641,749,118,765,134,18.0,px/s,
170,19,car,0.633,692,133,716,152,14.5,px/s,
170,22,car,0.617,739,105,752,115,14.5,px/s,
170,39,car,0.557,656,92,674,104,20.5,px/s,
170,26,car,0.425,693,101,708,113,12.0,px/s,
170,21,car,0.396,715,111,733,123,6.0,px/s,
170,29,car,0.289,749,91,764,105,12.0,px/s,
171,24,car,0.892,122,284,223,351,324.9,px/s,
171,41,car,0.806,776,179,815,208,44.1,px/s,
171,31,car,0.793,734,126,752,141,12.0,px/s,
171,34,car,0.712,608,99,624,111,12.0,px/s,
171,22,car,0.655,739,105,752,115,14.5,px/s,
171,37,car,0.635,749,117,765,133,18.0,px/s,
171,27,car,0.607,570,114,590,127,20.5,px/s,
171,19,car,0.603,692,132,716,151,20.5,px/s,
171,39,car,0.601,656,92,674,104,12.0,px/s,
171,26,car,0.538,694,100,708,112,14.5,px/s,
171,21,car,0.470,715,111,734,123,6.0,px/s,
171,29,truck,0.310,749,91,764,105,12.0,px/s,
172,24,car,0.882,107,289,211,359,341.3,px/s,
172,41,car,0.781,776,178,814,207,41.3,px/s,
172,31,car,0.775,734,126,752,141,6.0,px/s,
172,34,car,0.743,606,99,623,111,18.0,px/s,
172,22,car,0.667,739,104,753,115,12.0,px/s,
172,37,car,0.621,749,117,765,133,12.0,px/s,
172,19,car,0.599,693,132,716,151,14.5,px/s,
172,27,car,0.580,570,115,590,127,14.5,px/s,
172,39,car,0.566,654,92,673,104,24.0,px/s,
172,26,car,0.561,695,100,708,112,14.5,px/s,
172,29,car,0.439,750,91,764,105,12.0,px/s,
172,21,car,0.437,715,111,733,122,12.0,px/s,
173,24,car,0.902,92,295,198,367,438.1,px/s,
173,41,car,0.813,775,177,813,205,54.7,px/s,
173,31,car,0.767,734,125,752,140,12.0,px/s,
173,34,car,0.730,605,100,622,111,24.0,px/s,
173,22,car,0.673,739,104,753,115,12.0,px/s,
173,19,car,0.631,693,131,716,150,20.5,px/s,
173,37,car,0.603,749,117,765,133,12.0,px/s,
173,39,car,0.586,653,93,672,104,30.0,px/s,
173,27,car,0.581,569,116,588,128,27.9,px/s,
173,26,car,0.561,695,100,709,112,20.5,px/s,
173,29,car,0.421,750,91,765,105,12.0,px/s,
173,21,car,0.384,715,111,733,122,12.0,px/s,
174,24,car,0.902,92,295,198,367,357.6,px/s,
174,41,car,0.812,775,177,813,205,46.2,px/s,
174,31,car,0.770,734,125,752,140,12.0,px/s,
174,34,car,0.730,605,100,622,111,24.0,px/s,
174,22,car,0.669,739,104,753,115,12.0,px/s,
174,19,car,0.620,693,131,716,150,12.0,px/s,
174,37,car,0.610,749,117,765,133,12.0,px/s,
174,39,car,0.586,653,93,672,104,24.0,px/s,
174,27,car,0.575,569,116,588,128,19.4,px/s,
174,26,car,0.558,695,100,709,112,14.5,px/s,
174,29,car,0.419,750,91,765,105,6.0,px/s,
174,21,car,0.387,715,111,733,122,6.0,px/s,
175,24,car,0.893,76,301,185,375,376.2,px/s,
175,41,car,0.792,774,175,811,204,46.2,px/s,
175,31,car,0.746,734,125,752,140,6.0,px/s,
175,34,car,0.719,604,100,621,112,26.5,px/s,
175,22,car,0.642,740,104,753,114,12.0,px/s,
175,19,car,0.605,694,131,716,150,18.0,px/s,
175,37,car,0.563,748,117,765,132,14.5,px/s,
175,39,car,0.536,654,92,672,104,24.0,px/s,
175,29,car,0.531,751,91,765,104,14.5,px/s,
175,27,car,0.526,568,115,587,128,19.4,px/s,
175,26,car,0.481,694,101,709,112,20.5,px/s,
175,21,car,0.419,715,110,733,122,6.0,px/s,
176,24,car,0.862,59,306,171,383,392.3,px/s,
176,41,car,0.762,773,175,810,203,41.3,px/s,
176,31,car,0.744,734,125,752,140,6.0,px/s,
176,34,car,0.688,604,100,620,112,26.5,px/s,
176,19,car,0.618,693,131,716,150,18.0,px/s,
176,22,car,0.604,739,104,753,114,12.0,px/s,
176,37,car,0.578,748,117,765,132,8.5,px/s,
176,26,car,0.559,693,100,710,112,12.0,px/s,
176,27,car,0.559,567,116,586,128,25.4,px/s,
176,39,car,0.497,652,93,671,104,36.0,px/s,
176,29,car,0.418,752,91,766,104,20.5,px/s,
176,21,car,0.392,715,110,733,122,6.0,px/s,
177,24,car,0.893,42,313,157,392,410.9,px/s,
177,41,car,0.761,773,174,809,202,41.3,px/s,
177,31,car,0.732,734,125,752,140,6.0,px/s,
177,19,car,0.686,693,130,717,149,26.5,px/s,
177,34,car,0.680,603,100,620,112,20.5,px/s,
177,27,car,0.661,567,117,586,129,31.4,px/s,
177,26,car,0.601,696,100,710,112,24.0,px/s,
177,37,car,0.560,748,116,764,132,8.5,px/s,
177,39,car,0.541,651,92,670,104,30.0,px/s,
177,22,car,0.504,740,103,753,114,6.0,px/s,
177,21,car,0.453,715,110,732,122,6.0,px/s,
177,29,truck,0.345,752,90,766,104,14.5,px/s,
178,24,car,0.854,23,320,142,401,429.6,px/s,
178,41,car,0.752,772,173,809,201,36.4,px/s,
178,34,car,0.711,602,100,619,112,20.5,px/s,
178,31,car,0.693,734,124,752,140,0.0,px/s,
178,27,car,0.689,566,117,585,129,24.0,px/s,
178,19,car,0.658,694,130,717,149,20.5,px/s,
178,37,car,0.572,748,116,764,132,8.5,px/s,
178,22,car,0.554,740,104,753,113,12.0,px/s,
178,26,car,0.523,697,99,710,112,18.0,px/s,
178,39,car,0.463,652,93,669,104,24.0,px/s,
178,21,car,0.426,715,110,732,122,6.0,px/s,
178,29,car,0.363,753,90,767,104,20.5,px/s,
179,24,car,0.875,2,327,127,411,553.1,px/s,
179,41,car,0.734,772,172,807,200,44.9,px/s,
179,27,car,0.717,565,117,584,129,30.0,px/s,
179,34,car,0.688,601,101,618,112,26.5,px/s,
179,31,car,0.686,734,124,752,139,6.0,px/s,
179,19,car,0.665,695,130,718,149,26.5,px/s,
179,37,car,0.615,748,116,764,131,14.5,px/s,
179,39,car,0.559,649,92,669,105,32.5,px/s,
179,22,car,0.539,740,104,753,113,12.0,px/s,
179,26,car,0.488,697,99,710,111,24.0,px/s,
179,21,car,0.425,715,110,732,122,6.0,px/s,
179,29,car,0.368,752,90,767,104,26.5,px/s,
180,24,car,0.885,2,327,127,411,451.1,px/s,
180,41,car,0.741,772,172,807,200,31.5,px/s,
180,27,car,0.729,565,117,584,130,30.0,px/s,
180,34,car,0.688,601,101,618,112,18.0,px/s,
180,31,car,0.684,734,124,752,139,6.0,px/s,
180,19,car,0.661,695,129,718,149,20.5,px/s,
180,37,car,0.611,748,116,764,131,6.0,px/s,
180,22,car,0.553,740,104,753,113,6.0,px/s,
180,39,car,0.540,649,92,669,105,26.5,px/s,
180,26,car,0.506,697,99,710,111,18.0,px/s,
180,21,car,0.417,715,110,732,122,6.0,px/s,
180,29,car,0.381,752,90,767,104,18.0,px/s,
181,24,car,0.874,0,334,111,420,425.5,px/s,
181,41,car,0.738,771,171,806,198,36.4,px/s,
181,27,car,0.715,564,117,583,130,30.0,px/s,
181,31,car,0.707,734,124,752,138,12.0,px/s,
181,19,car,0.689,695,129,718,148,20.5,px/s,
181,34,car,0.675,600,101,618,113,24.0,px/s,
181,37,car,0.614,747,116,764,131,12.0,px/s,
181,22,car,0.558,740,104,753,113,6.0,px/s,
181,39,car,0.494,648,93,668,105,20.5,px/s,
181,26,car,0.453,697,99,711,111,24.0,px/s,
181,29,car,0.451,753,90,767,104,18.0,px/s,
181,21,car,0.361,715,110,733,122,12.0,px/s,
182,41,car,0.782,771,170,804,197,38.9,px/s,
182,27,car,0.707,564,118,582,130,24.0,px/s,
182,31,car,0.703,734,124,752,138,12.0,px/s,
182,19,car,0.685,695,129,719,147,20.5,px/s,
182,34,car,0.649,599,101,617,113,24.0,px/s,
182,37,car,0.605,747,116,764,131,12.0,px/s,
182,22,car,0.575,741,104,753,113,12.0,px/s,
182,39,car,0.488,647,93,667,105,20.5,px/s,
182,26,car,0.441,698,99,712,110,20.5,px/s,
182,21,car,0.352,715,109,732,122,12.0,px/s,
182,29,car,0.269,753,90,768,104,18.0,px/s,
183,41,car,0.789,770,170,804,197,30.4,px/s,
183,31,car,0.733,734,123,752,137,18.0,px/s,
183,34,car,0.702,598,101,616,113,24.0,px/s,
183,27,car,0.700,563,118,581,131,26.5,px/s,
183,19,car,0.685,695,128,719,147,20.5,px/s,
183,37,car,0.599,747,116,765,131,18.0,px/s,
183,22,car,0.580,741,104,753,112,12.0,px/s,
183,26,car,0.547,698,98,712,110,20.5,px/s,
183,39,car,0.473,647,93,666,105,26.5,px/s,
183,29,car,0.438,755,90,768,104,18.0,px/s,
183,21,car,0.432,715,109,733,122,18.0,px/s,
184,41,car,0.794,769,169,803,196,30.4,px/s,
184,31,car,0.733,734,122,752,137,12.0,px/s,
184,34,car,0.717,597,102,615,114,26.5,px/s,
184,27,car,0.710,563,118,580,131,26.5,px/s,
184,19,car,0.635,695,128,719,146,20.5,px/s,
184,22,car,0.626,741,103,753,112,12.0,px/s,
184,37,car,0.594,747,116,764,130,20.5,px/s,
184,26,car,0.542,698,99,712,110,14.5,px/s,
184,39,car,0.490,645,93,666,105,24.0,px/s,
184,29,car,0.407,755,90,769,104,18.0,px/s,
184,21,car,0.376,716,109,733,121,24.0,px/s,
185,41,car,0.797,768,168,802,195,38.9,px/s,
185,27,car,0.719,561,119,580,132,29.0,px/s,
185,34,car,0.712,596,102,614,114,32.5,px/s,
185,31,car,0.705,734,122,752,137,12.0,px/s,
185,19,car,0.646,696,127,718,145,26.5,px/s,
185,22,car,0.628,741,103,753,112,12.0,px/s,
185,37,car,0.626,746,116,763,130,26.5,px/s,
185,26,car,0.520,699,98,712,110,14.5,px/s,
185,39,car,0.453,644,93,665,106,32.5,px/s,
185,21,car,0.389,716,109,733,121,24.0,px/s,
186,41,car,0.798,768,168,802,195,25.5,px/s,
186,27,car,0.714,561,119,580,132,23.0,px/s,
186,34,car,0.710,596,102,614,114,26.5,px/s,
186,31,car,0.707,734,122,752,137,6.0,px/s,
186,19,car,0.638,696,127,719,145,20.5,px/s,
186,22,car,0.627,741,104,753,112,12.0,px/s,
186,37,car,0.620,746,116,763,130,20.5,px/s,
186,26,car,0.512,699,98,712,110,8.5,px/s,
186,39,car,0.450,644,93,665,106,26.5,px/s,
186,21,car,0.375,716,109,733,121,18.0,px/s,
187,41,car,0.792,768,167,801,193,30.4,px/s,
187,27,car,0.718,560,119,579,132,29.0,px/s,
187,31,car,0.715,734,122,752,136,12.0,px/s,
187,34,car,0.684,595,102,613,114,26.5,px/s,
187,22,car,0.649,741,103,753,112,6.0,px/s,
187,19,car,0.626,696,127,718,145,12.0,px/s,
187,37,car,0.595,746,116,763,130,20.5,px/s,
187,26,car,0.525,699,99,713,110,6.0,px/s,
187,39,car,0.448,644,93,665,106,20.5,px/s,
187,29,car,0.378,756,90,771,105,26.5,px/s,
187,21,car,0.339,716,109,733,121,12.0,px/s,
188,34,car,0.773,595,102,612,114,26.5,px/s,
188,41,car,0.760,767,167,800,192,38.9,px/s,
188,31,car,0.705,734,122,752,136,6.0,px/s,
188,27,car,0.698,560,119,578,132,20.5,px/s,
188,19,car,0.641,696,127,718,144,18.0,px/s,
188,22,car,0.634,741,102,753,112,0.0,px/s,
188,37,car,0.602,745,116,762,129,23.0,px/s,
188,26,car,0.580,699,99,714,110,6.0,px/s,
188,39,car,0.438,644,94,664,106,14.5,px/s,
188,29,car,0.268,756,89,771,104,26.5,px/s,
188,21,car,0.258,716,108,733,120,12.0,px/s,
189,41,car,0.799,767,166,799,191,36.4,px/s,
189,34,car,0.796,593,102,612,115,26.5,px/s,
189,31,car,0.710,734,123,752,136,6.0,px/s,
189,27,car,0.693,559,119,577,133,23.0,px/s,
189,19,car,0.621,696,127,719,144,12.0,px/s,
189,22,car,0.621,741,102,754,112,0.0,px/s,
189,26,car,0.606,699,99,714,109,12.0,px/s,
189,37,car,0.566,745,115,762,129,14.5,px/s,
189,39,car,0.455,647,95,663,107,17.0,px/s,
189,29,car,0.437,756,90,771,104,26.5,px/s,
189,21,car,0.283,716,108,733,120,6.0,px/s,
190,41,car,0.786,766,165,798,190,36.4,px/s,
190,34,car,0.778,593,103,610,115,26.5,px/s,
190,31,car,0.722,734,123,752,136,6.0,px/s,
190,27,car,0.703,558,120,576,133,20.5,px/s,
190,22,car,0.622,741,103,754,111,6.0,px/s,
190,19,car,0.598,697,126,719,144,12.0,px/s,
190,37,car,0.560,745,115,762,129,8.5,px/s,
190,26,car,0.496,700,98,714,109,18.0,px/s,
190,29,car,0.461,757,90,772,104,26.5,px/s,
190,39,car,0.413,648,95,663,107,8.5,px/s,
190,21,car,0.324,716,108,733,119,12.0,px/s,
191,41,car,0.790,766,164,797,189,44.9,px/s,
191,34,car,0.741,591,103,610,115,32.5,px/s,
191,31,car,0.732,734,122,752,136,6.0,px/s,
191,27,car,0.715,557,119,575,134,29.0,px/s,
191,22,car,0.652,741,102,755,111,12.0,px/s,
191,19,car,0.595,697,126,719,143,18.0,px/s,
191,37,car,0.566,744,116,762,129,8.5,px/s,
191,29,car,0.442,757,90,772,103,26.5,px/s,
191,26,car,0.429,701,97,715,108,26.5,px/s,
191,39,car,0.361,643,94,662,107,26.5,px/s,
191,21,car,0.269,716,107,733,119,12.0,px/s,
192,41,car,0.789,766,164,797,189,31.5,px/s,
192,34,car,0.739,591,103,610,115,26.5,px/s,
192,31,car,0.731,734,122,752,136,0.0,px/s,
192,27,car,0.725,557,119,576,134,23.0,px/s,
192,22,car,0.652,741,102,755,111,12.0,px/s,
192,19,car,0.597,697,125,719,143,18.0,px/s,
192,37,car,0.571,744,116,762,129,8.5,px/s,
192,29,car,0.442,757,90,772,103,18.0,px/s,
192,26,car,0.421,701,97,715,108,20.5,px/s,
192,39,car,0.362,643,94,662,107,26.5,px/s,
192,21,car,0.270,716,107,733,119,12.0,px/s,
193,41,car,0.814,765,163,796,188,31.5,px/s,
193,27,car,0.727,556,119,575,133,31.5,px/s,
193,34,car,0.722,591,103,609,115,20.5,px/s,
193,31,car,0.707,734,122,752,135,6.0,px/s,
193,19,car,0.664,697,126,719,142,18.0,px/s,
193,22,car,0.572,742,103,755,111,12.0,px/s,
193,29,car,0.533,758,90,772,103,18.0,px/s,
193,37,car,0.527,744,116,762,128,6.0,px/s,
193,26,car,0.462,702,97,716,108,26.5,px/s,
193,39,car,0.354,643,95,661,107,26.5,px/s,
193,21,car,0.253,716,107,733,119,6.0,px/s,
194,41,car,0.819,765,162,796,188,25.5,px/s,
194,34,car,0.738,590,103,608,116,20.5,px/s,
194,27,car,0.725,555,121,574,134,31.5,px/s,
194,31,car,0.685,734,122,752,135,6.0,px/s,
194,19,car,0.651,698,125,719,142,18.0,px/s,
194,22,car,0.566,742,103,755,111,12.0,px/s,
194,37,car,0.541,744,115,761,128,12.0,px/s,
194,39,car,0.455,638,94,661,107,36.0,px/s,
194,29,car,0.452,758,90,772,103,18.0,px/s,
194,26,car,0.411,702,97,715,108,26.5,px/s,
195,41,car,0.822,764,162,795,187,25.5,px/s,
195,27,car,0.737,554,122,574,134,25.5,px/s,
195,34,car,0.704,589,103,607,116,20.5,px/s,
195,31,car,0.695,734,122,752,134,12.0,px/s,
195,19,car,0.648,698,124,719,142,12.0,px/s,
195,37,car,0.579,743,114,761,127,18.0,px/s,
195,39,car,0.477,644,96,660,108,55.0,px/s,
195,22,car,0.476,742,102,755,111,6.0,px/s,
195,26,car,0.418,702,98,716,108,26.5,px/s,
195,29,car,0.340,758,90,773,103,12.0,px/s,
196,41,car,0.825,763,161,794,185,30.4,px/s,
196,42,car,0.803,777,197,822,231,,px/s,
196,31,car,0.713,734,122,752,134,12.0,px/s,
196,27,car,0.678,553,122,573,135,25.5,px/s,
196,19,car,0.670,698,124,719,141,12.0,px/s,
196,34,car,0.665,589,104,606,116,20.5,px/s,
196,37,car,0.549,743,114,762,127,18.0,px/s,
196,39,car,0.512,644,96,660,108,37.0,px/s,
196,26,car,0.423,702,97,717,107,24.0,px/s,
196,22,car,0.406,742,102,755,111,0.0,px/s,
197,41,car,0.791,762,160,793,184,38.9,px/s,
197,42,car,0.764,776,196,822,229,,px/s,
197,27,car,0.708,552,122,572,135,31.5,px/s,
197,19,car,0.692,698,124,719,141,12.0,px/s,
197,34,car,0.685,587,104,605,117,29.0,px/s,
197,31,car,0.663,735,122,752,133,18.0,px/s,
197,37,car,0.536,744,114,761,127,18.0,px/s,
197,39,car,0.451,643,97,659,108,43.0,px/s,
197,26,car,0.388,703,97,717,108,32.5,px/s,
197,22,car,0.354,742,102,755,111,0.0,px/s,
198,41,car,0.793,762,160,793,184,30.4,px/s,
198,42,car,0.766,776,196,822,229,,px/s,
198,27,car,0.709,552,122,572,135,23.0,px/s,
198,19,car,0.692,698,124,719,141,6.0,px/s,
198,34,car,0.684,587,104,605,117,29.0,px/s,
198,31,car,0.659,735,122,752,133,12.0,px/s,
198,37,car,0.528,744,114,761,127,12.0,px/s,
198,39,car,0.450,643,97,659,108,43.0,px/s,
198,26,car,0.389,703,97,717,108,26.5,px/s,
198,22,car,0.306,742,102,755,111,0.0,px/s,
199,41,car,0.779,761,159,792,183,38.9,px/s,
199,42,car,0.771,775,192,820,228,42.4,px/s,
199,27,car,0.755,551,122,571,135,20.5,px/s,
199,34,car,0.728,586,104,604,117,26.5,px/s,
199,19,car,0.694,698,123,719,141,6.0,px/s,
199,31,car,0.625,735,121,752,133,12.0,px/s,
199,37,car,0.472,743,114,763,127,12.0,px/s,
199,39,car,0.435,643,97,658,108,31.0,px/s,
199,26,car,0.391,704,97,718,107,29.0,px/s,
199,22,car,0.332,742,102,755,111,0.0,px/s,
200,41,car,0.737,761,159,791,182,36.4,px/s,
200,27,car,0.730,551,122,570,136,29.0,px/s,
200,34,car,0.723,585,104,603,117,26.5,px/s,
200,19,car,0.671,699,124,719,140,14.5,px/s,
200,42,car,0.657,773,190,818,227,48.5,px/s,
200,31,car,0.610,735,121,752,133,6.0,px/s,
200,37,car,0.431,744,114,764,126,14.5,px/s,
200,22,car,0.371,743,101,755,111,6.0,px/s,
200,39,car,0.295,640,96,658,107,20.5,px/s,
200,26,car,0.278,704,97,720,108,31.5,px/s,
201,41,car,0.758,761,158,791,182,23.0,px/s,
201,34,car,0.710,584,105,602,118,29.0,px/s,
201,27,car,0.703,549,123,570,136,26.5,px/s,
201,19,car,0.658,699,123,720,140,8.5,px/s,
201,42,car,0.650,772,192,821,225,52.2,px/s,
201,31,car,0.567,735,120,751,132,12.0,px/s,
201,37,car,0.375,743,114,764,126,20.5,px/s,
201,26,car,0.313,705,97,720,107,31.5,px/s,
201,39,car,0.272,641,97,657,108,26.5,px/s,
202,41,car,0.776,760,158,790,181,23.0,px/s,
202,34,car,0.739,583,105,602,118,26.5,px/s,
202,42,car,0.706,771,189,815,223,61.9,px/s,
202,27,car,0.659,549,123,569,136,20.5,px/s,
202,19,car,0.624,699,123,719,139,14.5,px/s,
202,31,car,0.585,735,120,751,132,6.0,px/s,
202,37,car,0.442,743,114,764,126,20.5,px/s,
202,39,car,0.431,640,97,657,109,29.0,px/s,
202,22,car,0.414,743,101,755,111,6.0,px/s,
202,43,car,0.397,665,96,681,108,,px/s,
202,26,car,0.319,705,97,720,107,23.0,px/s,
203,41,car,0.755,760,157,789,180,31.5,px/s,
203,34,car,0.738,582,105,601,119,35.0,px/s,
203,27,car,0.667,547,123,567,137,33.9,px/s,
203,31,car,0.632,735,120,751,132,6.0,px/s,
203,19,car,0.623,700,122,720,139,20.5,px/s,
203,42,car,0.589,771,185,813,221,75.3,px/s,
203,39,car,0.586,639,98,656,109,35.0,px/s,
203,26,car,0.461,705,97,720,107,23.0,px/s,
203,37,car,0.435,744,114,764,126,26.5,px/s,
203,22,car,0.396,743,101,755,110,12.0,px/s,
203,43,car,0.334,665,94,681,108,,px/s,
204,41,car,0.757,760,157,789,180,23.0,px/s,
204,34,car,0.739,582,105,601,118,35.0,px/s,
204,27,car,0.669,547,123,567,137,27.9,px/s,
204,31,car,0.630,735,120,751,132,6.0,px/s,
204,19,car,0.605,700,123,720,139,20.5,px/s,
204,42,car,0.601,770,186,813,221,67.9,px/s,
204,39,car,0.585,639,98,656,109,29.0,px/s,
204,26,car,0.461,705,97,720,107,14.5,px/s,
204,37,car,0.435,744,114,764,126,20.5,px/s,
204,22,car,0.395,743,101,755,110,12.0,px/s,
204,44,car,0.361,630,93,644,104,,px/s,
204,43,car,0.335,665,94,681,108,,px/s,
205,41,car,0.764,759,156,789,179,23.0,px/s,
205,42,car,0.759,769,186,812,220,63.0,px/s,
205,34,car,0.716,581,106,600,119,37.5,px/s,
205,39,car,0.650,639,98,656,110,26.5,px/s,
205,27,car,0.648,547,123,567,138,25.4,px/s,
205,31,car,0.619,735,120,751,131,12.0,px/s,
205,19,car,0.581,699,122,720,138,20.5,px/s,
205,37,car,0.421,742,114,764,125,20.5,px/s,
205,22,car,0.409,743,101,755,110,12.0,px/s,
205,43,car,0.378,665,95,681,109,10.0,px/s,
205,44,car,0.344,630,93,642,104,,px/s,
205,26,car,0.329,707,96,720,107,12.0,px/s,
206,42,car,0.843,768,185,811,218,63.0,px/s,
206,41,car,0.776,759,155,788,178,31.5,px/s,
206,34,car,0.698,580,106,599,119,35.0,px/s,
206,27,car,0.669,545,123,565,138,31.4,px/s,
206,31,car,0.618,735,120,751,131,6.0,px/s,
206,19,car,0.579,699,122,719,138,20.5,px/s,
206,39,car,0.573,638,98,655,110,26.5,px/s,
206,22,car,0.370,743,101,756,110,6.0,px/s,
206,37,car,0.354,743,112,764,125,14.5,px/s,
206,43,car,0.346,664,96,680,109,15.0,px/s,
206,44,car,0.267,629,94,642,104,,px/s,
207,41,car,0.779,758,155,787,177,31.5,px/s,
207,42,car,0.748,767,185,811,217,47.3,px/s,
207,34,car,0.697,579,106,598,119,35.0,px/s,
207,27,car,0.659,544,124,564,138,37.4,px/s,
207,39,car,0.611,638,98,654,110,18.0,px/s,
