frame,track_id,class,confidence,x1,y1,x2,y2,speed_kmh,violation
63,25,car,0.836,615,229,675,278,,
63,29,car,0.817,758,170,793,198,,
63,27,car,0.793,745,143,770,161,,
63,42,car,0.790,1058,576,1243,692,,
63,30,car,0.765,795,158,827,183,,
63,31,car,0.743,459,136,488,156,,
63,28,car,0.712,740,126,759,141,,
63,32,car,0.681,550,133,575,151,,
63,33,car,0.664,399,156,442,183,,
63,34,car,0.654,652,128,675,148,,
63,36,truck,0.561,363,173,432,239,,
63,41,car,0.532,676,88,690,99,,
63,35,car,0.488,631,94,645,104,,
63,37,car,0.469,735,103,753,121,,
63,39,car,0.367,760,93,772,102,,
64,26,car,0.892,182,265,272,326,,
64,42,car,0.886,1047,559,1225,690,,
64,25,car,0.846,617,227,676,275,,
64,29,car,0.812,757,170,792,197,,
64,27,car,0.775,745,142,770,160,,
64,31,car,0.761,457,137,486,156,,
64,32,car,0.730,548,133,574,152,,
64,28,car,0.707,740,126,759,141,,
64,33,car,0.664,396,157,438,184,,
64,30,car,0.619,795,157,826,182,,
64,34,car,0.583,653,127,676,147,,
64,41,car,0.574,675,88,689,99,,
64,35,car,0.450,630,94,644,104,,
64,36,truck,0.447,359,174,429,242,,
64,37,car,0.374,735,103,753,121,,
65,26,car,0.913,173,268,265,331,,
65,42,car,0.859,1038,542,1208,680,,
65,25,car,0.854,619,224,678,271,,
65,29,car,0.819,756,169,791,196,,
65,27,car,0.786,744,142,769,160,,
65,31,car,0.746,454,137,485,157,,
65,32,car,0.721,547,133,573,152,,
65,33,car,0.714,392,158,434,186,,
65,28,car,0.707,740,126,758,140,,
65,30,car,0.655,792,156,824,181,,
65,41,car,0.492,674,89,688,99,,
65,36,car,0.491,353,177,425,244,,
65,34,car,0.459,653,127,676,147,,
65,35,car,0.424,629,94,644,104,,
65,43,truck,0.398,353,177,425,244,,
65,37,car,0.312,735,102,752,121,,
66,26,car,0.913,173,268,265,331,,
66,42,car,0.860,1038,542,1208,680,,
66,25,car,0.854,619,224,678,271,,
66,29,car,0.819,756,169,791,196,,
66,27,car,0.781,745,142,769,160,,
66,31,car,0.746,454,137,485,157,,
66,32,car,0.720,547,133,573,152,,
66,33,car,0.713,392,158,434,186,,
66,28,car,0.704,740,126,758,140,,
66,30,car,0.655,792,156,824,181,,
66,41,car,0.493,674,89,688,99,,
66,36,car,0.486,353,177,425,244,,
66,34,car,0.448,653,127,676,147,,
66,35,car,0.425,629,94,644,104,,
66,43,truck,0.404,353,177,425,244,,
66,37,car,0.310,735,102,752,121,,
67,42,car,0.903,1027,527,1192,659,,
67,26,car,0.891,161,272,256,336,,
67,25,car,0.833,622,222,679,268,,
67,29,car,0.820,755,169,791,195,,
67,27,car,0.769,744,142,769,159,,
67,32,car,0.734,545,132,572,154,,
67,28,car,0.728,740,125,759,140,,
67,33,car,0.673,386,159,430,187,,
67,31,car,0.667,451,137,482,158,,
67,30,car,0.650,791,154,823,181,,
67,36,truck,0.492,348,178,422,247,,
67,41,car,0.484,673,89,688,99,,
67,34,car,0.441,654,127,677,146,,
67,35,car,0.309,629,94,643,104,,
67,37,car,0.265,735,102,752,121,,
68,42,car,0.903,1018,512,1177,638,,
68,26,car,0.896,150,276,247,341,,
68,29,car,0.834,755,168,790,194,,
68,25,car,0.828,624,220,679,265,,
68,27,car,0.755,744,141,768,159,,
68,31,car,0.747,449,138,480,158,,
68,32,car,0.735,543,135,570,155,,
68,28,car,0.730,740,125,758,140,,
68,30,car,0.720,790,152,822,180,,
68,33,car,0.689,382,159,425,189,,
68,36,car,0.504,344,180,417,249,,
68,41,car,0.485,672,89,687,99,,
68,35,car,0.407,628,95,642,104,,
68,34,car,0.338,655,126,678,145,,
68,37,car,0.267,735,102,753,120,,
69,26,car,0.918,140,281,239,347,,
69,42,car,0.900,1008,499,1163,620,,
69,25,car,0.830,625,217,680,262,,
69,32,car,0.793,542,136,569,156,,
69,29,car,0.778,754,167,789,193,,
69,27,car,0.755,744,140,768,158,,
69,31,car,0.740,447,139,478,159,,
69,33,car,0.737,377,161,421,190,,
69,30,car,0.716,789,152,821,179,,
69,28,car,0.715,740,124,758,139,,
69,36,truck,0.553,338,181,414,251,,
69,41,car,0.437,672,89,685,99,,
69,35,car,0.418,627,95,642,104,,
69,34,car,0.360,656,126,678,144,,
69,37,car,0.332,735,102,753,120,,
70,42,car,0.891,999,485,1151,604,,
70,26,car,0.888,127,285,229,353,,
70,25,car,0.842,627,215,681,259,,
70,29,car,0.797,753,166,788,192,,
70,32,car,0.783,541,136,567,156,,
70,31,car,0.772,444,139,476,160,,
70,27,car,0.771,743,140,768,157,,
70,30,car,0.757,789,151,820,178,,
70,28,car,0.699,740,123,758,139,,
70,41,car,0.497,671,89,685,99,,
70,34,car,0.482,657,126,678,144,,
70,36,car,0.450,332,183,409,254,,
70,43,truck,0.435,333,183,409,254,,
70,33,car,0.431,373,162,416,187,,
70,35,car,0.407,627,96,641,105,,
70,37,car,0.296,735,100,754,120,,
71,42,car,0.911,992,473,1136,588,,
71,26,car,0.900,115,289,220,359,,
71,25,car,0.809,629,213,682,256,,
71,29,car,0.803,753,165,786,191,,
71,30,car,0.790,787,151,819,177,,
71,31,car,0.784,442,139,474,160,,
71,27,car,0.784,743,139,767,157,,
71,32,car,0.738,540,137,566,156,,
71,28,car,0.687,740,123,758,138,,
71,33,car,0.658,366,163,415,203,,
71,43,car,0.590,327,184,405,256,,
71,34,car,0.496,657,125,678,143,,
71,35,car,0.492,626,96,641,106,,
71,41,car,0.407,671,90,684,99,,
71,37,car,0.379,735,100,754,119,,
72,42,car,0.911,992,473,1136,588,,
72,26,car,0.901,115,289,220,359,,
72,25,car,0.805,629,213,682,256,,
72,29,car,0.805,753,165,786,191,,
72,30,car,0.791,787,151,819,177,,
72,31,car,0.786,442,139,474,160,,
72,27,car,0.783,743,139,767,157,,
72,32,car,0.739,540,137,566,156,,
72,28,car,0.688,740,123,758,138,,
72,33,car,0.661,366,163,415,203,,
72,36,car,0.597,327,184,405,256,,
72,34,car,0.507,657,125,679,143,,
72,35,car,0.492,626,96,641,106,,
72,41,car,0.406,671,90,684,99,,
72,37,car,0.379,735,100,754,119,,
73,26,car,0.892,102,293,209,365,,
73,42,car,0.820,985,462,1127,572,,
73,29,car,0.815,752,165,785,189,,
73,27,car,0.792,743,139,767,156,,
73,25,car,0.765,630,210,683,253,,
73,31,car,0.759,439,139,472,161,,
73,30,car,0.729,787,150,818,176,,
73,32,car,0.723,537,137,564,158,,
73,28,car,0.720,740,123,758,137,,
73,33,truck,0.538,360,164,415,204,,
73,41,car,0.477,669,89,683,99,,
73,36,car,0.465,321,186,401,259,,
73,43,truck,0.445,322,186,401,259,,
73,37,car,0.431,736,99,753,119,,
73,34,car,0.411,657,125,679,143,,
73,35,car,0.392,625,96,641,107,,
74,26,car,0.913,89,298,198,372,,
74,42,car,0.888,978,451,1113,557,,
74,29,car,0.821,752,164,785,189,,
74,27,car,0.798,742,139,767,156,,
74,25,car,0.796,632,207,684,251,,
74,28,car,0.735,740,123,758,137,,
74,31,car,0.734,437,140,469,162,,
74,30,car,0.733,787,150,817,176,,
74,32,car,0.730,535,138,563,158,,
74,36,truck,0.576,316,187,397,262,,
74,33,truck,0.521,356,165,413,205,,
74,41,car,0.516,668,89,683,99,,
74,34,car,0.456,658,124,680,142,,
74,37,car,0.435,736,99,754,119,,
74,44,car,0.427,356,165,414,206,,
74,35,car,0.371,624,95,640,107,,
75,42,car,0.916,971,440,1102,544,,
75,26,car,0.912,76,303,187,379,,
75,29,car,0.821,751,163,784,188,,
75,27,car,0.802,742,138,766,155,,
75,25,car,0.765,633,206,686,248,,
75,31,car,0.749,434,141,466,163,,
75,28,car,0.738,739,123,758,137,,
75,32,car,0.728,533,138,562,159,,
75,34,car,0.716,659,124,681,142,,
75,30,car,0.675,787,150,816,175,,
75,36,car,0.643,311,189,392,264,,
75,41,car,0.618,668,90,682,99,,
75,37,car,0.525,736,100,754,118,,
75,33,car,0.445,349,166,398,192,,
75,35,car,0.442,624,96,639,107,,
76,42,car,0.897,965,430,1092,531,,
76,26,car,0.895,62,308,176,387,,
76,29,car,0.831,751,162,784,187,,
76,27,car,0.796,742,138,765,155,,
76,31,car,0.783,431,141,464,163,,
76,28,car,0.769,740,122,757,136,,
76,25,car,0.761,634,203,687,245,,
76,34,car,0.741,660,123,681,141,,
76,32,car,0.708,532,139,560,160,,
76,30,car,0.688,786,150,815,174,,
76,41,car,0.622,667,89,682,99,,
76,33,car,0.555,343,168,393,193,,
76,37,car,0.513,736,99,753,118,,
76,36,car,0.494,304,191,387,267,,
76,35,car,0.460,623,96,638,107,,
77,26,car,0.908,47,313,165,393,,
77,42,car,0.886,959,420,1082,518,,
77,29,car,0.834,751,161,782,186,,
77,27,car,0.794,742,137,765,154,,
77,28,car,0.786,740,122,757,136,,
77,25,car,0.777,633,203,687,243,,
77,34,car,0.768,661,123,682,141,,
77,31,car,0.742,428,142,462,164,,
77,30,car,0.736,783,150,814,173,,
77,32,car,0.705,530,139,558,160,,
77,33,car,0.650,335,169,387,195,,
77,41,car,0.541,666,90,681,100,,
77,36,truck,0.472,298,193,382,270,,
77,37,car,0.457,736,101,754,118,,
77,35,car,0.455,622,96,637,107,,
78,26,car,0.910,47,313,165,393,,
78,42,car,0.884,959,420,1082,518,,
78,29,car,0.834,751,161,782,186,,
78,27,car,0.794,742,137,765,154,,
78,28,car,0.786,740,122,757,136,,
78,25,car,0.772,633,203,687,243,,
78,34,car,0.766,661,123,682,141,,
78,31,car,0.739,428,142,462,164,,
78,30,car,0.733,783,150,814,173,,
78,32,car,0.705,530,139,558,160,,
78,33,car,0.658,335,169,387,195,,
78,41,car,0.539,666,90,681,100,,
78,36,truck,0.473,298,193,382,270,,
78,37,car,0.458,736,101,754,118,,
78,35,car,0.454,622,96,637,107,,
79,26,car,0.923,31,319,153,402,,
79,42,car,0.895,952,411,1072,506,,
79,25,car,0.824,636,201,687,240,,
79,29,car,0.822,750,161,781,185,,
79,27,car,0.790,741,137,765,153,,
79,28,car,0.770,740,122,757,136,,
79,34,car,0.766,661,123,682,140,,
79,31,car,0.753,425,142,459,164,,
79,32,car,0.737,528,141,557,161,,
79,30,car,0.716,783,149,812,172,,
79,33,car,0.711,330,170,382,197,,
79,41,car,0.552,665,89,680,99,,
79,36,car,0.499,292,195,377,274,,
79,37,car,0.484,736,100,754,118,,
79,35,car,0.359,621,97,636,107,,
80,26,car,0.924,15,325,140,409,,
80,42,car,0.911,945,401,1064,494,,
80,29,car,0.814,749,160,780,184,,
80,25,car,0.800,638,199,688,238,,
80,27,car,0.783,741,136,764,153,,
80,32,car,0.769,527,141,554,162,,
80,31,car,0.753,423,144,457,165,,
80,28,car,0.747,740,122,756,136,,
80,33,car,0.740,324,171,376,199,,
80,30,car,0.731,782,149,811,171,,
80,34,car,0.729,661,122,683,140,,
80,41,car,0.556,664,89,678,100,,
80,45,car,0.533,286,197,373,277,,
80,36,truck,0.432,286,197,373,277,,
80,37,car,0.423,736,98,754,118,,
80,35,car,0.331,620,97,635,107,,
81,26,car,0.927,0,331,128,419,,
81,42,car,0.892,941,393,1055,484,,
81,25,car,0.830,641,197,690,236,,
81,29,car,0.822,749,159,780,184,,
81,27,car,0.775,740,136,763,152,,
81,32,car,0.767,524,141,553,163,,
81,30,car,0.764,781,148,810,170,,
81,33,car,0.745,318,173,370,200,,
81,28,car,0.736,739,122,756,135,,
81,31,car,0.715,419,144,455,166,,
81,34,car,0.687,662,122,683,139,,
81,36,car,0.563,279,199,368,279,,
81,41,car,0.548,664,90,678,100,,
81,37,car,0.421,736,100,754,118,,
81,35,car,0.392,620,97,634,107,,
82,26,car,0.913,0,338,113,427,,
82,42,car,0.865,935,383,1047,473,,
82,25,car,0.817,643,195,690,233,,
82,29,car,0.815,749,159,780,182,,
82,33,car,0.793,311,174,365,203,,
82,27,car,0.789,740,135,763,152,,
82,32,car,0.749,522,141,551,164,,
82,34,car,0.718,663,122,684,139,,
82,28,car,0.698,739,122,756,135,,
82,30,car,0.694,782,147,809,170,,
82,31,car,0.633,416,144,451,167,,
82,45,car,0.582,272,200,363,283,,
82,41,car,0.533,663,90,677,100,,
82,35,car,0.402,619,97,635,107,,
82,36,truck,0.398,271,200,362,283,,
82,37,car,0.364,736,100,754,117,,
83,26,car,0.917,0,345,99,437,,
83,42,car,0.850,932,377,1038,464,,
83,25,car,0.812,644,193,690,231,,
83,29,car,0.811,748,158,778,181,,
83,27,car,0.786,739,135,763,151,,
83,33,car,0.776,304,175,359,206,,
83,31,car,0.773,414,145,449,168,,
83,32,car,0.743,520,143,550,165,,
83,30,car,0.724,782,147,808,169,,
83,34,car,0.696,663,121,684,139,,
83,28,car,0.622,739,122,756,134,,
83,36,truck,0.541,264,202,357,287,,
83,41,car,0.503,663,90,677,100,,
83,35,car,0.403,619,97,633,107,,
84,26,car,0.915,0,345,99,437,,
84,42,car,0.848,932,377,1038,464,,
84,29,car,0.811,748,158,778,181,,
84,25,car,0.808,644,193,690,231,,
84,27,car,0.788,739,135,763,151,,
84,31,car,0.773,414,145,449,168,,
84,33,car,0.770,304,175,359,206,,
84,32,car,0.740,521,143,550,165,,
84,30,car,0.723,782,147,808,169,,
84,34,car,0.692,663,121,684,139,,
84,28,car,0.623,739,122,756,134,,
84,45,truck,0.527,264,202,357,287,,
84,41,car,0.503,663,90,677,100,,
84,35,car,0.396,619,97,634,107,,
85,26,car,0.901,0,352,85,446,,
85,42,car,0.857,926,371,1030,454,,
85,25,car,0.846,646,192,691,229,,
85,29,car,0.818,747,157,778,181,,
85,31,car,0.772,410,145,446,169,,
85,32,car,0.767,518,144,548,166,,
85,33,car,0.763,296,177,353,207,,
85,27,car,0.735,739,135,762,151,,
85,34,car,0.641,664,121,685,138,,
85,30,car,0.634,781,146,807,169,,
85,28,car,0.545,739,121,755,134,,
85,36,truck,0.452,257,204,352,291,,
85,35,car,0.432,618,97,633,108,,
85,41,car,0.418,662,90,676,101,,
85,37,car,0.298,736,100,754,117,,
86,26,car,0.907,0,359,69,455,,
86,42,car,0.847,920,359,1023,445,,
86,29,car,0.821,747,156,777,180,,
86,25,car,0.802,646,188,692,227,,
86,31,car,0.797,408,146,443,170,,
86,32,car,0.768,516,144,546,167,,
86,33,car,0.751,290,178,347,209,,
86,27,car,0.711,738,134,761,150,,
86,30,car,0.700,779,146,807,168,,
86,34,car,0.657,665,120,685,138,,
86,28,car,0.553,739,121,755,134,,
86,36,car,0.485,249,206,346,294,,
86,45,truck,0.471,249,206,346,294,,
86,35,car,0.396,617,97,632,108,,
86,41,car,0.372,661,90,676,100,,
86,37,car,0.363,737,100,754,117,,
87,42,car,0.892,916,356,1016,436,,
87,29,car,0.809,746,156,777,179,,
87,25,car,0.806,647,188,692,225,,
87,31,car,0.787,405,147,440,170,,
87,32,car,0.780,514,144,544,168,,
87,33,car,0.770,282,179,341,212,,
87,30,car,0.723,779,145,806,167,,
87,27,car,0.711,738,134,761,150,,
87,28,car,0.595,739,121,755,133,,
87,36,truck,0.532,242,208,340,298,,
87,34,car,0.498,665,120,686,137,,
87,37,car,0.479,737,100,754,116,,
87,45,car,0.452,242,209,340,298,,
87,35,car,0.413,616,98,631,108,,
87,41,car,0.399,660,90,675,100,,
88,42,car,0.878,911,351,1009,427,,
88,29,car,0.826,746,155,777,178,,
88,25,car,0.825,648,187,693,223,,
88,32,car,0.809,511,146,543,168,,
88,30,car,0.792,777,145,805,167,,
88,31,car,0.791,401,147,438,171,,
88,33,car,0.726,273,180,334,213,,
88,27,car,0.685,737,134,761,149,,
88,34,car,0.647,665,119,687,137,,
88,28,car,0.645,739,120,755,132,,
88,41,car,0.533,660,90,674,100,,
88,36,truck,0.451,234,211,334,301,,
88,35,car,0.424,616,98,630,108,,
88,45,car,0.410,233,211,334,301,,
88,37,car,0.376,737,100,754,116,,
89,42,car,0.889,907,345,1002,420,,
89,25,car,0.852,649,186,694,221,,
89,29,car,0.819,745,154,776,177,,
89,30,car,0.806,778,145,803,167,,
89,31,car,0.806,397,149,435,172,,
89,32,car,0.804,510,146,541,169,,
89,27,car,0.738,737,133,760,149,,
89,33,car,0.723,267,182,327,215,,
89,34,car,0.692,666,119,687,136,,
89,28,car,0.668,739,120,755,132,,
89,45,truck,0.554,226,213,328,306,,
89,41,car,0.504,658,90,672,101,,
89,35,car,0.438,615,98,629,108,,
89,37,car,0.380,737,100,754,116,,
90,42,car,0.888,907,345,1002,420,,
90,25,car,0.849,649,186,694,221,,
90,29,car,0.820,745,154,777,177,,
90,30,car,0.806,778,145,803,167,,
90,31,car,0.806,397,149,435,172,,
90,32,car,0.801,510,146,541,169,,
90,46,car,0.766,0,392,18,454,,
90,27,car,0.738,737,133,760,149,,
90,33,car,0.736,267,182,327,215,,
90,34,car,0.690,666,119,687,136,,
90,28,car,0.669,739,120,755,132,,
90,36,truck,0.557,226,213,328,306,,
90,41,car,0.505,658,90,672,101,,
90,35,car,0.439,615,98,629,108,,
90,37,car,0.379,737,100,754,116,,
91,42,car,0.870,902,338,996,412,,
91,25,car,0.831,650,184,694,219,,
91,32,car,0.804,507,146,539,171,,
91,29,car,0.800,745,154,775,176,,
91,33,car,0.790,259,183,320,218,,
91,31,car,0.782,393,149,432,173,,
91,30,car,0.779,777,144,803,166,,
91,27,car,0.746,736,133,759,149,,
91,28,car,0.694,739,120,755,132,,
91,34,car,0.679,666,119,687,136,,
91,36,truck,0.664,218,215,322,310,,
91,35,car,0.507,615,98,629,108,,
91,41,car,0.468,658,90,672,101,,
91,37,car,0.315,737,99,754,116,,
92,42,car,0.818,898,333,991,405,,
92,29,car,0.810,745,153,774,176,,
92,25,car,0.801,651,184,695,218,,
92,30,car,0.765,774,143,802,165,,
92,31,car,0.762,390,150,428,174,,
92,27,car,0.759,736,132,759,149,,
92,32,car,0.758,505,148,537,172,,
92,45,truck,0.736,209,218,316,314,,
92,28,car,0.718,738,120,755,132,,
92,34,car,0.679,666,118,688,135,,
92,33,car,0.604,251,185,313,221,,
92,41,car,0.528,657,91,671,101,,
92,35,car,0.496,614,98,628,108,,
92,37,car,0.386,737,100,754,116,,
93,42,car,0.828,894,328,984,398,,
93,33,car,0.809,243,187,306,223,,
93,29,car,0.798,745,153,774,175,,
93,25,car,0.782,653,181,695,216,,
93,31,car,0.779,386,150,425,175,,
93,30,car,0.769,774,143,801,164,,
93,27,car,0.732,736,132,757,148,,
93,32,car,0.703,503,149,535,173,,
93,34,car,0.687,667,118,688,135,,
93,28,car,0.664,738,120,755,132,,
93,45,truck,0.656,200,221,309,319,,
93,41,car,0.575,656,91,671,101,,
93,37,car,0.495,737,100,754,116,,
93,35,car,0.473,613,98,628,109,,
94,33,car,0.843,234,188,299,226,,
94,25,car,0.815,654,180,696,214,,
94,42,car,0.800,891,321,979,392,,
94,29,car,0.792,744,152,773,173,,
94,31,car,0.755,383,152,422,175,,
94,27,car,0.725,735,132,757,147,,
94,32,car,0.717,501,149,533,174,,
94,30,car,0.706,773,142,800,163,,
94,45,truck,0.698,191,223,302,324,,
94,28,car,0.676,739,119,755,131,,
94,34,car,0.650,668,116,689,134,,
94,41,car,0.617,656,91,670,101,,
94,35,car,0.499,613,98,627,109,,
94,37,car,0.445,737,100,754,116,,
95,42,car,0.847,887,318,973,386,,
95,33,car,0.801,226,190,291,229,,
95,29,car,0.794,744,151,773,173,,
95,25,car,0.786,653,178,697,212,,
95,31,car,0.758,379,152,418,176,,
95,27,car,0.737,735,131,756,147,,
95,45,truck,0.720,181,226,295,328,,
95,32,car,0.719,499,150,531,175,,
95,30,car,0.667,774,142,800,163,,
95,28,car,0.666,738,120,755,130,,
95,34,car,0.659,669,116,689,133,,
95,41,car,0.590,655,91,669,101,,
95,35,car,0.520,612,98,626,109,,
95,37,car,0.444,737,100,754,116,,
96,42,car,0.854,887,318,973,386,,
96,33,car,0.807,226,190,291,229,,
96,29,car,0.795,744,151,773,173,,
96,25,car,0.791,653,178,697,212,,
96,31,car,0.752,379,152,418,176,,
96,27,car,0.735,735,131,756,147,,
96,32,car,0.717,499,150,531,175,,
96,45,truck,0.711,181,227,295,328,,
96,28,car,0.666,739,119,755,130,,
96,30,car,0.666,774,142,800,163,,
96,34,car,0.661,669,116,689,133,,
96,41,car,0.590,655,91,669,101,,
96,35,car,0.508,612,98,626,109,,
96,37,car,0.447,737,100,754,116,,
97,42,car,0.852,883,313,968,380,,
97,33,car,0.832,217,192,283,232,,
97,25,car,0.810,655,178,697,211,,
97,29,car,0.801,744,151,772,173,,
97,45,truck,0.795,171,230,287,333,,
97,31,car,0.777,376,153,415,177,,
97,32,car,0.762,495,151,529,176,,
97,27,car,0.725,735,131,756,146,,
97,34,car,0.705,670,117,689,133,,
97,30,car,0.614,774,141,798,162,,
97,28,car,0.609,738,120,755,130,,
97,35,car,0.573,612,99,625,109,,
97,41,car,0.549,654,91,669,101,,
97,37,car,0.502,737,100,754,116,,
98,42,car,0.859,880,309,963,373,,
98,29,car,0.810,743,151,772,172,,
98,33,car,0.804,208,193,275,234,,
98,31,car,0.775,371,154,412,179,,
98,25,car,0.762,656,177,697,209,,
98,32,car,0.747,493,152,527,177,,
98,45,truck,0.744,161,233,280,339,,
98,34,car,0.734,670,117,690,133,,
98,28,car,0.656,738,119,755,130,,
98,27,car,0.646,735,131,755,145,,
98,41,car,0.602,654,91,668,101,,
98,35,car,0.585,611,99,624,110,,
98,30,car,0.548,773,140,798,161,,
98,37,car,0.327,737,100,754,115,,
99,42,car,0.857,877,304,958,368,,
99,33,car,0.822,199,195,267,237,,
99,29,car,0.811,743,150,771,172,,
99,25,car,0.791,658,175,698,207,,
99,31,car,0.780,368,155,408,180,,
99,32,car,0.761,490,152,525,178,,
99,27,car,0.733,734,130,754,145,,
99,45,truck,0.732,150,236,272,344,,
99,28,car,0.700,739,119,755,129,,
99,34,car,0.687,671,117,691,133,,
99,30,car,0.603,774,140,797,161,,
99,41,car,0.580,653,91,667,102,,
99,35,car,0.560,611,100,624,110,,
99,37,car,0.312,738,100,754,115,,
100,25,car,0.843,659,174,698,206,,
100,32,car,0.806,488,153,523,179,,
100,29,car,0.794,743,150,771,171,,
100,42,car,0.789,874,301,953,363,,
100,31,car,0.782,363,155,404,180,,
100,45,truck,0.780,139,239,264,349,,
100,33,car,0.740,190,197,259,240,,
100,34,car,0.689,671,116,691,132,,
100,27,car,0.687,734,130,753,144,,
100,41,car,0.660,652,91,666,102,,
100,28,car,0.654,739,119,754,129,,
100,30,car,0.622,774,138,796,160,,
100,35,car,0.592,610,100,624,111,,
100,37,car,0.346,738,99,754,115,,
101,25,car,0.835,660,172,698,205,,
101,29,car,0.821,743,149,770,170,,
101,33,car,0.818,180,199,251,242,,
101,42,car,0.803,871,297,949,358,,
101,31,car,0.775,360,156,400,181,,
101,45,truck,0.772,127,243,256,355,,
101,32,car,0.765,486,155,520,180,,
101,30,car,0.714,772,138,795,159,,
101,41,car,0.677,651,91,665,103,,
101,34,car,0.664,672,116,691,131,,
101,27,car,0.644,733,129,752,144,,
101,28,car,0.595,739,118,754,129,,
101,35,car,0.583,609,100,623,111,,
101,37,car,0.386,738,99,755,115,,
102,25,car,0.836,660,172,698,205,,
102,33,car,0.820,180,199,251,242,,
102,29,car,0.820,743,149,770,170,,
102,42,car,0.801,871,297,949,358,,
102,31,car,0.776,360,156,400,181,,
102,45,truck,0.772,127,243,256,355,,
102,32,car,0.765,486,155,520,180,,
102,30,car,0.715,772,138,795,159,,
102,41,car,0.676,651,91,665,103,,
102,34,car,0.656,672,115,691,131,,
102,27,car,0.626,733,128,752,144,,
102,28,car,0.586,739,118,754,129,,
102,35,car,0.582,609,100,623,111,,
102,37,car,0.400,738,99,755,115,,
103,45,truck,0.843,116,246,247,361,,
103,42,car,0.824,868,293,944,353,,
103,33,car,0.823,169,202,242,244,,
103,25,car,0.822,660,171,699,203,,
103,29,car,0.820,743,148,770,169,,
103,31,car,0.761,354,157,397,183,,
103,30,car,0.725,772,138,794,159,,
